time,Observed_Predecessor1,Observed_Predecessor2,Observed_Predecessor3,Observed_Predecessor4
1748372999.01377,0,1,2,3
1748372998.638838,0,1,2,3
1748372998.641958,0,1,2,3
1748372998.629438,0,1,2,3
1748372998.6759703,0,1,2,3
1748372998.6853049,0,1,2,3
1748372998.6985714,0,1,2,3
1748372998.669335,0,1,2,3
1748372998.7197118,0,1,2,3
1748372998.716149,0,1,2,3
1748372999.069276,0,1,2,3
1748372998.7254276,0,1,2,3
1748372998.7386863,0,1,2,3
1748372999.08087,0,1,2,3
1748372999.100602,0,1,2,3
1748372998.7598283,0,1,2,3
1748372998.7563324,0,1,2,3
1748372998.7655528,0,1,2,3
1748372998.73259,0,1,2,3
1748372998.7788072,0,1,2,3
1748372998.73944,0,1,2,3
1748372999.122761,0,1,2,3
1748372998.733125,0,1,2,3
1748372998.7999449,0,1,2,3
1748372998.796449,0,1,2,3
1748372998.8056767,0,1,2,3
1748372998.8189354,0,1,2,3
1748372998.769798,0,1,2,3
1748372998.8400676,0,1,2,3
1748372999.183734,0,1,2,3
1748372998.836757,0,1,2,3
1748372998.8457954,0,1,2,3
1748372998.8590584,0,1,2,3
1748372999.198065,0,1,2,3
1748372998.831613,0,1,2,3
1748372998.8801832,0,1,2,3
1748372998.829875,0,1,2,3
1748372998.839252,0,1,2,3
1748372998.8768768,0,1,2,3
1748372999.216238,0,1,2,3
1748372998.885914,0,1,2,3
1748372998.8991764,0,1,2,3
1748372999.22959,0,1,2,3
1748372998.868467,0,1,2,3
1748372998.9202986,0,1,2,3
1748372998.917004,0,1,2,3
1748372998.926012,0,1,2,3
1748372998.9392996,0,1,2,3
1748372999.29816,0,1,2,3
1748372998.9604728,0,1,2,3
1748372998.957159,0,1,2,3
1748372998.933008,0,1,2,3
1748372998.939234,0,1,2,3
1748372998.9661393,0,1,2,3
1748372998.9794269,0,1,2,3
1748372998.929967,0,1,2,3
1748372999.31416,0,1,2,3
1748372999.339158,0,1,2,3
1748372999.0005922,0,1,2,3
1748372998.9972792,0,1,2,3
1748372999.006271,0,1,2,3
1748372999.0195503,0,1,2,3
1748372998.968354,0,1,2,3
1748372999.352391,0,1,2,3
1748372999.0407145,0,1,2,3
1748372999.0373988,0,1,2,3
1748372999.046386,0,1,2,3
1748372999.0596745,0,1,2,3
1748372999.405572,0,1,2,3
1748372999.038945,0,1,2,3
1748372999.0808372,0,1,2,3
1748372999.03004,0,1,2,3
1748372999.0775242,0,1,2,3
1748372999.035578,0,1,2,3
1748372999.086598,0,1,2,3
1748372999.100201,0,1,2,3
1748372999.430067,0,1,2,3
1748372999.453558,0,1,2,3
1748372999.1210914,0,1,2,3
1748372999.067616,0,1,2,3
1748372999.1176474,0,1,2,3
1748372999.464894,0,1,2,3
1748372999.1267164,0,1,2,3
1748372999.1439433,0,1,2,3
1748372999.1612058,0,1,2,3
1748372999.1577692,0,1,2,3
1748372999.136376,0,1,2,3
1748372999.14003,0,1,2,3
1748372999.184104,0,1,2,3
1748372999.1668358,0,1,2,3
1748372999.130747,0,1,2,3
1748372999.527275,0,1,2,3
1748372999.201322,0,1,2,3
1748372999.197889,0,1,2,3
1748372999.206955,0,1,2,3
1748372999.56925,0,1,2,3
1748372999.166519,0,1,2,3
1748372999.2242253,0,1,2,3
1748372999.54704,0,1,2,3
1748372999.241444,0,1,2,3
1748372999.578094,0,1,2,3
1748372999.2380111,0,1,2,3
1748372999.247075,0,1,2,3
1748372999.2643623,0,1,2,3
1748372999.233088,0,1,2,3
1748372999.239222,0,1,2,3
1748372999.281559,0,1,2,3
1748372999.23164,0,1,2,3
1748372999.278125,0,1,2,3
1748372999.644283,0,1,2,3
1748372999.2871966,0,1,2,3
1748372999.304477,0,1,2,3
1748372999.3218849,0,1,2,3
1748372999.267908,0,1,2,3
1748372999.31824,0,1,2,3
1748372999.671277,0,1,2,3
1748372999.677481,0,1,2,3
1748372999.3273106,0,1,2,3
1748372999.3446,0,1,2,3
1748372999.692811,0,1,2,3
1748372999.3620622,0,1,2,3
1748372999.358363,0,1,2,3
1748372999.335881,0,1,2,3
1748372999.3847764,0,1,2,3
1748372999.330967,0,1,2,3
1748372999.367694,0,1,2,3
1748372999.343713,0,1,2,3
1748372999.4026818,0,1,2,3
1748372999.750403,0,1,2,3
1748372999.3985312,0,1,2,3
1748372999.4078164,0,1,2,3
1748372999.367623,0,1,2,3
1748372999.4248931,0,1,2,3
1748372999.4429529,0,1,2,3
1748372999.438653,0,1,2,3
1748372999.792884,0,1,2,3
1748372999.447941,0,1,2,3
1748372999.780638,0,1,2,3
1748372999.465009,0,1,2,3
1748372999.801369,0,1,2,3
1748372999.433299,0,1,2,3
1748372999.439464,0,1,2,3
1748372999.430625,0,1,2,3
1748372999.4830863,0,1,2,3
1748372999.478914,0,1,2,3
1748372999.4880748,0,1,2,3
1748372999.5051234,0,1,2,3
1748372999.46714,0,1,2,3
1748372999.523207,0,1,2,3
1748372999.864621,0,1,2,3
1748372999.519035,0,1,2,3
1748372999.5282042,0,1,2,3
1748372999.545237,0,1,2,3
1748372999.5633223,0,1,2,3
1748372999.9154,0,1,2,3
1748372999.904879,0,1,2,3
1748372999.55916,0,1,2,3
1748372999.540096,0,1,2,3
1748372999.5853631,0,1,2,3
1748372999.572081,0,1,2,3
1748372999.532983,0,1,2,3
1748372999.913892,0,1,2,3
1748372999.531189,0,1,2,3
1748372999.6034403,0,1,2,3
1748372999.59928,0,1,2,3
1748372999.567864,0,1,2,3
1748372999.612208,0,1,2,3
1748372999.6254852,0,1,2,3
1748372999.644716,0,1,2,3
1748372999.6393926,0,1,2,3
1748372999.979421,0,1,2,3
1748372999.6523316,0,1,2,3
1748372999.6657538,0,1,2,3
1748372999.630823,0,1,2,3
1748372999.640027,0,1,2,3
1748372999.6848364,0,1,2,3
1748372999.633247,0,1,2,3
1748373000.023674,0,1,2,3
1748373000.01578,0,1,2,3
1748372999.6824274,0,1,2,3
1748372999.6925714,0,1,2,3
1748372999.7058735,0,1,2,3
1748373000.027892,0,1,2,3
1748372999.668686,0,1,2,3
1748372999.7249584,0,1,2,3
1748372999.7225523,0,1,2,3
1748372999.7326918,0,1,2,3
1748372999.7459953,0,1,2,3
1748373000.102725,0,1,2,3
1748372999.7651384,0,1,2,3
1748372999.7636034,0,1,2,3
1748372999.73809,0,1,2,3
1748372999.736493,0,1,2,3
1748372999.7728488,0,1,2,3
1748372999.7861156,0,1,2,3
1748372999.737304,0,1,2,3
1748373000.146503,0,1,2,3
1748373000.131691,0,1,2,3
1748372999.8052566,0,1,2,3
1748372999.8037224,0,1,2,3
1748372999.77144,0,1,2,3
1748373000.148765,0,1,2,3
1748372999.8262312,0,1,2,3
1748372999.812994,0,1,2,3
1748372999.8453753,0,1,2,3
1748372999.8438444,0,1,2,3
1748372999.8531165,0,1,2,3
1748372999.8663688,0,1,2,3
1748372999.829806,0,1,2,3
1748372999.838218,0,1,2,3
1748373000.215546,0,1,2,3
1748372999.8855026,0,1,2,3
1748372999.83022,0,1,2,3
1748372999.883959,0,1,2,3
1748372999.893232,0,1,2,3
1748372999.906493,0,1,2,3
1748373000.247342,0,1,2,3
1748373000.260903,0,1,2,3
1748372999.9256196,0,1,2,3
1748373000.266969,0,1,2,3
1748372999.933355,0,1,2,3
1748372999.9466114,0,1,2,3
1748372999.9240737,0,1,2,3
1748372999.893124,0,1,2,3
1748372999.965735,0,1,2,3
1748372999.930915,0,1,2,3
1748372999.939436,0,1,2,3
1748372999.9642367,0,1,2,3
1748372999.9734828,0,1,2,3
1748372999.9867306,0,1,2,3
1748372999.931355,0,1,2,3
1748373000.331807,0,1,2,3
1748373000.00586,0,1,2,3
1748373000.0043669,0,1,2,3
1748372999.96756,0,1,2,3
1748373000.013604,0,1,2,3
1748373000.0271554,0,1,2,3
1748373000.377311,0,1,2,3
1748373000.364042,0,1,2,3
1748373000.376718,0,1,2,3
1748373000.0464892,0,1,2,3
1748373000.0444863,0,1,2,3
1748373000.053722,0,1,2,3
1748373000.0672765,0,1,2,3
1748373000.035725,0,1,2,3
1748373000.040265,0,1,2,3
1748373000.03064,0,1,2,3
1748373000.0866082,0,1,2,3
1748373000.084902,0,1,2,3
1748373000.445846,0,1,2,3
1748373000.0938406,0,1,2,3
1748373000.107396,0,1,2,3
1748373000.066307,0,1,2,3
1748373000.1267292,0,1,2,3
1748373000.1252837,0,1,2,3
1748373000.1339602,0,1,2,3
1748373000.1477697,0,1,2,3
1748373000.485416,0,1,2,3
1748373000.480655,0,1,2,3
1748373000.1668448,0,1,2,3
1748373000.490718,0,1,2,3
1748373000.129787,0,1,2,3
1748373000.136871,0,1,2,3
1748373000.1654012,0,1,2,3
1748373000.174085,0,1,2,3
1748373000.1879234,0,1,2,3
1748373000.130969,0,1,2,3
1748373000.2069583,0,1,2,3
1748373000.560739,0,1,2,3
1748373000.2055175,0,1,2,3
1748373000.2142055,0,1,2,3
1748373000.168264,0,1,2,3
1748373000.2280388,0,1,2,3
1748373000.2470746,0,1,2,3
1748373000.2456322,0,1,2,3
1748373000.2543232,0,1,2,3
1748373000.2681596,0,1,2,3
1748373000.605178,0,1,2,3
1748373000.607749,0,1,2,3
1748373000.238992,0,1,2,3
1748373000.229889,0,1,2,3
1748373000.597655,0,1,2,3
1748373000.2871962,0,1,2,3
1748373000.236614,0,1,2,3
1748373000.2857502,0,1,2,3
1748373000.294439,0,1,2,3
1748373000.3082774,0,1,2,3
1748373000.267021,0,1,2,3
1748373000.327322,0,1,2,3
1748373000.674739,0,1,2,3
1748373000.3258646,0,1,2,3
1748373000.3346074,0,1,2,3
1748373000.3483992,0,1,2,3
1748373000.3674383,0,1,2,3
1748373000.3659804,0,1,2,3
1748373000.337331,0,1,2,3
1748373000.329885,0,1,2,3
1748373000.724737,0,1,2,3
1748373000.375028,0,1,2,3
1748373000.3885202,0,1,2,3
1748373000.721705,0,1,2,3
1748373000.711202,0,1,2,3
1748373000.35016,0,1,2,3
1748373000.4075534,0,1,2,3
1748373000.406098,0,1,2,3
1748373000.365855,0,1,2,3
1748373000.415146,0,1,2,3
1748373000.428642,0,1,2,3
1748373000.790649,0,1,2,3
1748373000.4476724,0,1,2,3
1748373000.4462144,0,1,2,3
1748373000.4552643,0,1,2,3
1748373000.4687834,0,1,2,3
1748373000.429239,0,1,2,3
1748373000.440236,0,1,2,3
1748373000.42952,0,1,2,3
1748373000.4877827,0,1,2,3
1748373000.833461,0,1,2,3
1748373000.8383,0,1,2,3
1748373000.4863338,0,1,2,3
1748373000.832268,0,1,2,3
1748373000.495381,0,1,2,3
1748373000.5089054,0,1,2,3
1748373000.46765,0,1,2,3
1748373000.5279002,0,1,2,3
1748373000.5265028,0,1,2,3
1748373000.5354965,0,1,2,3
1748373000.5519028,0,1,2,3
1748373000.905288,0,1,2,3
1748373000.56802,0,1,2,3
1748373000.5669584,0,1,2,3
1748373000.538332,0,1,2,3
1748373000.530966,0,1,2,3
1748373000.529843,0,1,2,3
1748373000.5920196,0,1,2,3
1748373000.5756173,0,1,2,3
1748373000.953794,0,1,2,3
1748373000.6081474,0,1,2,3
1748373000.939963,0,1,2,3
1748373000.608842,0,1,2,3
1748373000.572012,0,1,2,3
1748373000.94783,0,1,2,3
1748373000.6157448,0,1,2,3
1748373000.6321366,0,1,2,3
1748373000.6482985,0,1,2,3
1748373000.6489582,0,1,2,3
1748373000.655866,0,1,2,3
1748373000.6722596,0,1,2,3
1748373000.631302,0,1,2,3
1748373001.019803,0,1,2,3
1748373000.637623,0,1,2,3
1748373000.629212,0,1,2,3
1748373000.6884203,0,1,2,3
1748373000.689073,0,1,2,3
1748373000.6959825,0,1,2,3
1748373000.7123797,0,1,2,3
1748373000.66559,0,1,2,3
1748373000.7285385,0,1,2,3
1748373001.068194,0,1,2,3
1748373001.061429,0,1,2,3
1748373000.7291863,0,1,2,3
1748373001.065041,0,1,2,3
1748373000.7361033,0,1,2,3
1748373000.7525036,0,1,2,3
1748373000.7686586,0,1,2,3
1748373000.7693183,0,1,2,3
1748373000.733215,0,1,2,3
1748373000.738403,0,1,2,3
1748373001.128017,0,1,2,3
1748373000.7762258,0,1,2,3
1748373000.731178,0,1,2,3
1748373000.7926226,0,1,2,3
1748373000.8087776,0,1,2,3
1748373000.80944,0,1,2,3
1748373000.769832,0,1,2,3
1748373000.8163428,0,1,2,3
1748373000.8327465,0,1,2,3
1748373001.184385,0,1,2,3
1748373001.175732,0,1,2,3
1748373000.848896,0,1,2,3
1748373001.181957,0,1,2,3
1748373000.84956,0,1,2,3
1748373000.85647,0,1,2,3
1748373000.872864,0,1,2,3
1748373000.834988,0,1,2,3
1748373000.835553,0,1,2,3
1748373000.831812,0,1,2,3
1748373000.8890312,0,1,2,3
1748373000.8896751,0,1,2,3
1748373001.243145,0,1,2,3
1748373000.8965862,0,1,2,3
1748373000.9129927,0,1,2,3
1748373000.86908,0,1,2,3
1748373000.9291463,0,1,2,3
1748373000.929794,0,1,2,3
1748373000.9367032,0,1,2,3
1748373000.9531095,0,1,2,3
1748373001.292675,0,1,2,3
1748373001.289409,0,1,2,3
1748373000.929665,0,1,2,3
1748373001.298957,0,1,2,3
1748373000.9707215,0,1,2,3
1748373000.940672,0,1,2,3
1748373000.9701495,0,1,2,3
1748373000.9768767,0,1,2,3
1748373000.9932644,0,1,2,3
1748373000.938899,0,1,2,3
1748373001.010844,0,1,2,3
1748373001.359319,0,1,2,3
1748373001.0103166,0,1,2,3
1748373000.970743,0,1,2,3
1748373001.0169947,0,1,2,3
1748373001.0333834,0,1,2,3
1748373001.0509608,0,1,2,3
1748373001.0504324,0,1,2,3
1748373001.0571282,0,1,2,3
1748373001.403717,0,1,2,3
1748373001.408315,0,1,2,3
1748373001.034098,0,1,2,3
1748373001.0735009,0,1,2,3
1748373001.037253,0,1,2,3
1748373001.029009,0,1,2,3
1748373001.416227,0,1,2,3
1748373001.091091,0,1,2,3
1748373001.090552,0,1,2,3
1748373001.097253,0,1,2,3
1748373001.113623,0,1,2,3
1748373001.06905,0,1,2,3
1748373001.1312144,0,1,2,3
1748373001.473628,0,1,2,3
1748373001.130898,0,1,2,3
1748373001.1374817,0,1,2,3
1748373001.153746,0,1,2,3
1748373001.1713347,0,1,2,3
1748373001.129247,0,1,2,3
1748373001.13742,0,1,2,3
1748373001.531067,0,1,2,3
1748373001.1717193,0,1,2,3
1748373001.519147,0,1,2,3
1748373001.177723,0,1,2,3
1748373001.137582,0,1,2,3
1748373001.1938665,0,1,2,3
1748373001.2114525,0,1,2,3
1748373001.533133,0,1,2,3
1748373001.169459,0,1,2,3
1748373001.2118394,0,1,2,3
1748373001.2178426,0,1,2,3
1748373001.2339802,0,1,2,3
1748373001.594014,0,1,2,3
1748373001.2515714,0,1,2,3
1748373001.2519536,0,1,2,3
1748373001.2579665,0,1,2,3
1748373001.2741077,0,1,2,3
1748373001.234384,0,1,2,3
1748373001.230328,0,1,2,3
1748373001.229269,0,1,2,3
1748373001.2916846,0,1,2,3
1748373001.624779,0,1,2,3
1748373001.2920687,0,1,2,3
1748373001.639309,0,1,2,3
1748373001.2980845,0,1,2,3
1748373001.3142664,0,1,2,3
1748373001.264867,0,1,2,3
1748373001.659202,0,1,2,3
1748373001.331803,0,1,2,3
1748373001.332193,0,1,2,3
1748373001.3383338,0,1,2,3
1748373001.3543885,0,1,2,3
1748373001.708646,0,1,2,3
1748373001.334104,0,1,2,3
1748373001.37192,0,1,2,3
1748373001.332067,0,1,2,3
1748373001.3723166,0,1,2,3
1748373001.332355,0,1,2,3
1748373001.3784633,0,1,2,3
1748373001.3945084,0,1,2,3
1748373001.746349,0,1,2,3
1748373001.412039,0,1,2,3
1748373001.762063,0,1,2,3
1748373001.367122,0,1,2,3
1748373001.4124334,0,1,2,3
1748373001.4186156,0,1,2,3
1748373001.434626,0,1,2,3
1748373001.765858,0,1,2,3
1748373001.45216,0,1,2,3
1748373001.4525554,0,1,2,3
1748373001.458741,0,1,2,3
1748373001.4747484,0,1,2,3
1748373001.436654,0,1,2,3
1748373001.429489,0,1,2,3
1748373001.429422,0,1,2,3
1748373001.816008,0,1,2,3
1748373001.4922807,0,1,2,3
1748373001.4926794,0,1,2,3
1748373001.4988563,0,1,2,3
1748373001.5148697,0,1,2,3
1748373001.466949,0,1,2,3
1748373001.853646,0,1,2,3
1748373001.5323946,0,1,2,3
1748373001.876463,0,1,2,3
1748373001.5328104,0,1,2,3
1748373001.5394022,0,1,2,3
1748373001.5549865,0,1,2,3
1748373001.882062,0,1,2,3
1748373001.529416,0,1,2,3
1748373001.5725155,0,1,2,3
1748373001.537195,0,1,2,3
1748373001.5729318,0,1,2,3
1748373001.530066,0,1,2,3
1748373001.57952,0,1,2,3
1748373001.938076,0,1,2,3
1748373001.5951018,0,1,2,3
1748373001.6126418,0,1,2,3
1748373001.566717,0,1,2,3
1748373001.613051,0,1,2,3
1748373001.61964,0,1,2,3
1748373001.6352158,0,1,2,3
1748373001.967288,0,1,2,3
1748373001.992548,0,1,2,3
1748373001.6527567,0,1,2,3
1748373001.6531746,0,1,2,3
1748373001.6597593,0,1,2,3
1748373002.006318,0,1,2,3
1748373001.63193,0,1,2,3
1748373001.6753466,0,1,2,3
1748373001.636207,0,1,2,3
1748373001.630074,0,1,2,3
1748373001.6928685,0,1,2,3
1748373002.045419,0,1,2,3
1748373001.6932952,0,1,2,3
1748373001.6998758,0,1,2,3
1748373001.715474,0,1,2,3
1748373001.666055,0,1,2,3
1748373001.732986,0,1,2,3
1748373001.733418,0,1,2,3
1748373002.081589,0,1,2,3
1748373001.740571,0,1,2,3
1748373001.755595,0,1,2,3
1748373002.107995,0,1,2,3
1748373001.728909,0,1,2,3
1748373001.734706,0,1,2,3
1748373001.773455,0,1,2,3
1748373001.730219,0,1,2,3
1748373001.7754064,0,1,2,3
1748373001.780692,0,1,2,3
1748373002.116396,0,1,2,3
1748373001.795714,0,1,2,3
1748373001.813571,0,1,2,3
1748373002.161242,0,1,2,3
1748373001.766136,0,1,2,3
1748373001.8155224,0,1,2,3
1748373001.8208127,0,1,2,3
1748373001.8365576,0,1,2,3
1748373001.853661,0,1,2,3
1748373002.195561,0,1,2,3
1748373001.855636,0,1,2,3
1748373001.8609354,0,1,2,3
1748373001.87668,0,1,2,3
1748373001.830346,0,1,2,3
1748373001.837703,0,1,2,3
1748373002.216249,0,1,2,3
1748373001.830922,0,1,2,3
1748373001.893779,0,1,2,3
1748373001.8957567,0,1,2,3
1748373002.239726,0,1,2,3
1748373001.9011257,0,1,2,3
1748373001.9168055,0,1,2,3
1748373001.866472,0,1,2,3
1748373001.933936,0,1,2,3
1748373002.275341,0,1,2,3
1748373001.935879,0,1,2,3
1748373001.9412568,0,1,2,3
1748373001.9569242,0,1,2,3
1748373001.928985,0,1,2,3
1748373001.974056,0,1,2,3
1748373001.935211,0,1,2,3
1748373002.311061,0,1,2,3
1748373001.932592,0,1,2,3
1748373001.97601,0,1,2,3
1748373002.334384,0,1,2,3
1748373001.9813771,0,1,2,3
1748373001.9970448,0,1,2,3
1748373002.0141735,0,1,2,3
1748373001.964982,0,1,2,3
1748373002.356416,0,1,2,3
1748373002.0161295,0,1,2,3
1748373002.0214918,0,1,2,3
1748373002.037164,0,1,2,3
1748373002.396726,0,1,2,3
1748373002.054294,0,1,2,3
1748373002.056301,0,1,2,3
1748373002.0616171,0,1,2,3
1748373002.02862,0,1,2,3
1748373002.0772922,0,1,2,3
1748373002.03485,0,1,2,3
1748373002.036757,0,1,2,3
1748373002.425372,0,1,2,3
1748373002.0944042,0,1,2,3
1748373002.0964282,0,1,2,3
1748373002.449584,0,1,2,3
1748373002.1017375,0,1,2,3
1748373002.1174154,0,1,2,3
1748373002.065758,0,1,2,3
1748373002.1345277,0,1,2,3
1748373002.466378,0,1,2,3
1748373002.136694,0,1,2,3
1748373002.1418598,0,1,2,3
1748373002.1575463,0,1,2,3
1748373002.128933,0,1,2,3
1748373002.511338,0,1,2,3
1748373002.1752348,0,1,2,3
1748373002.137744,0,1,2,3
1748373002.1768887,0,1,2,3
1748373002.131166,0,1,2,3
1748373002.181983,0,1,2,3
1748373002.197785,0,1,2,3
1748373002.537681,0,1,2,3
1748373002.2153563,0,1,2,3
1748373002.16579,0,1,2,3
1748373002.569057,0,1,2,3
1748373002.2170095,0,1,2,3
1748373002.2221937,0,1,2,3
1748373002.237914,0,1,2,3
1748373002.582531,0,1,2,3
1748373002.2554736,0,1,2,3
1748373002.2571423,0,1,2,3
1748373002.228928,0,1,2,3
1748373002.262312,0,1,2,3
1748373002.235288,0,1,2,3
1748373002.2780364,0,1,2,3
1748373002.62644,0,1,2,3
1748373002.232987,0,1,2,3
1748373002.295613,0,1,2,3
1748373002.2972617,0,1,2,3
1748373002.3024304,0,1,2,3
1748373002.264696,0,1,2,3
1748373002.3181577,0,1,2,3
1748373002.651881,0,1,2,3
1748373002.335736,0,1,2,3
1748373002.684868,0,1,2,3
1748373002.337383,0,1,2,3
1748373002.342575,0,1,2,3
1748373002.35828,0,1,2,3
1748373002.328503,0,1,2,3
1748373002.334011,0,1,2,3
1748373002.3758595,0,1,2,3
1748373002.699373,0,1,2,3
1748373002.333118,0,1,2,3
1748373002.3775575,0,1,2,3
1748373002.3826947,0,1,2,3
1748373002.3983998,0,1,2,3
1748373002.740861,0,1,2,3
1748373002.4159842,0,1,2,3
1748373002.366002,0,1,2,3
1748373002.4176764,0,1,2,3
1748373002.4228115,0,1,2,3
1748373002.4385188,0,1,2,3
1748373002.772793,0,1,2,3
1748373002.799528,0,1,2,3
1748373002.4561062,0,1,2,3
1748373002.4578052,0,1,2,3
1748373002.426295,0,1,2,3
1748373002.434327,0,1,2,3
1748373002.4629316,0,1,2,3
1748373002.478639,0,1,2,3
1748373002.429835,0,1,2,3
1748373002.823313,0,1,2,3
1748373002.4968455,0,1,2,3
1748373002.4979317,0,1,2,3
1748373002.855726,0,1,2,3
1748373002.5187528,0,1,2,3
1748373002.470384,0,1,2,3
1748373002.5030606,0,1,2,3
1748373002.5369606,0,1,2,3
1748373002.5382822,0,1,2,3
1748373002.5441935,0,1,2,3
1748373002.558869,0,1,2,3
1748373002.887422,0,1,2,3
1748373002.914687,0,1,2,3
1748373002.527005,0,1,2,3
1748373002.536108,0,1,2,3
1748373002.577081,0,1,2,3
1748373002.530107,0,1,2,3
1748373002.5800436,0,1,2,3
1748373002.5843103,0,1,2,3
1748373002.5996077,0,1,2,3
1748373002.940722,0,1,2,3
1748373002.565867,0,1,2,3
1748373002.970443,0,1,2,3
1748373002.6172194,0,1,2,3
1748373002.6203108,0,1,2,3
1748373002.6244285,0,1,2,3
1748373002.6397278,0,1,2,3
1748373002.657338,0,1,2,3
1748373003.001767,0,1,2,3
1748373002.66043,0,1,2,3
1748373002.625178,0,1,2,3
1748373002.6645525,0,1,2,3
1748373002.637729,0,1,2,3
1748373002.6803677,0,1,2,3
1748373003.030018,0,1,2,3
1748373002.630645,0,1,2,3
1748373002.6974597,0,1,2,3
1748373002.7005446,0,1,2,3
1748373002.704673,0,1,2,3
1748373002.72049,0,1,2,3
1748373002.665379,0,1,2,3
1748373003.056488,0,1,2,3
1748373002.7375765,0,1,2,3
1748373003.084243,0,1,2,3
1748373002.7406628,0,1,2,3
1748373002.744795,0,1,2,3
1748373002.760606,0,1,2,3
1748373002.725366,0,1,2,3
1748373002.734137,0,1,2,3
1748373002.7776926,0,1,2,3
1748373002.729355,0,1,2,3
1748373003.108637,0,1,2,3
1748373002.7808714,0,1,2,3
1748373002.7849822,0,1,2,3
1748373002.8007262,0,1,2,3
1748373003.145218,0,1,2,3
1748373002.8178084,0,1,2,3
1748373002.770104,0,1,2,3
1748373002.8209925,0,1,2,3
1748373002.8251033,0,1,2,3
1748373002.8411896,0,1,2,3
1748373003.19971,0,1,2,3
1748373003.17322,0,1,2,3
1748373002.857926,0,1,2,3
1748373002.825051,0,1,2,3
1748373002.8611195,0,1,2,3
1748373002.8652177,0,1,2,3
1748373002.833068,0,1,2,3
1748373002.881313,0,1,2,3
1748373002.829641,0,1,2,3
1748373002.8980095,0,1,2,3
1748373003.229927,0,1,2,3
1748373003.260779,0,1,2,3
1748373002.901366,0,1,2,3
1748373002.905342,0,1,2,3
1748373002.921432,0,1,2,3
1748373002.865454,0,1,2,3
1748373002.9381282,0,1,2,3
1748373003.289226,0,1,2,3
1748373002.941621,0,1,2,3
1748373002.9454656,0,1,2,3
1748373002.9615562,0,1,2,3
1748373002.93473,0,1,2,3
1748373002.927798,0,1,2,3
1748373002.978315,0,1,2,3
1748373003.31451,0,1,2,3
1748373002.927754,0,1,2,3
1748373002.9817305,0,1,2,3
1748373002.9855902,0,1,2,3
1748373003.0016737,0,1,2,3
1748373003.343727,0,1,2,3
1748373002.96623,0,1,2,3
1748373003.0184278,0,1,2,3
1748373003.376179,0,1,2,3
1748373003.021846,0,1,2,3
1748373003.025726,0,1,2,3
1748373003.0417926,0,1,2,3
1748373003.0585463,0,1,2,3
1748373003.024741,0,1,2,3
1748373003.0624058,0,1,2,3
1748373003.065846,0,1,2,3
1748373003.400466,0,1,2,3
1748373003.081914,0,1,2,3
1748373003.037018,0,1,2,3
1748373003.032789,0,1,2,3
1748373003.429649,0,1,2,3
1748373003.098665,0,1,2,3
1748373003.102524,0,1,2,3
1748373003.1059706,0,1,2,3
1748373003.06778,0,1,2,3
1748373003.1220353,0,1,2,3
1748373003.457727,0,1,2,3
1748373003.1387873,0,1,2,3
1748373003.49154,0,1,2,3
1748373003.1426387,0,1,2,3
1748373003.1461592,0,1,2,3
1748373003.1621704,0,1,2,3
1748373003.125257,0,1,2,3
1748373003.134313,0,1,2,3
1748373003.178939,0,1,2,3
1748373003.129078,0,1,2,3
1748373003.182731,0,1,2,3
1748373003.1862805,0,1,2,3
1748373003.517778,0,1,2,3
1748373003.2023,0,1,2,3
1748373003.544535,0,1,2,3
1748373003.167016,0,1,2,3
1748373003.2190542,0,1,2,3
1748373003.2228608,0,1,2,3
1748373003.2264054,0,1,2,3
1748373003.571903,0,1,2,3
1748373003.2424169,0,1,2,3
1748373003.2591352,0,1,2,3
1748373003.224502,0,1,2,3
1748373003.606728,0,1,2,3
1748373003.23582,0,1,2,3
1748373003.2629857,0,1,2,3
1748373003.2666934,0,1,2,3
1748373003.2825377,0,1,2,3
1748373003.230099,0,1,2,3
1748373003.2993112,0,1,2,3
1748373003.640731,0,1,2,3
1748373003.303101,0,1,2,3
1748373003.3068154,0,1,2,3
1748373003.264924,0,1,2,3
1748373003.3226602,0,1,2,3
1748373003.659316,0,1,2,3
1748373003.3394308,0,1,2,3
1748373003.68584,0,1,2,3
1748373003.343224,0,1,2,3
1748373003.3469377,0,1,2,3
1748373003.3627863,0,1,2,3
1748373003.323821,0,1,2,3
1748373003.329233,0,1,2,3
1748373003.37955,0,1,2,3
1748373003.337977,0,1,2,3
1748373003.721928,0,1,2,3
1748373003.3833425,0,1,2,3
1748373003.387066,0,1,2,3
1748373003.4029047,0,1,2,3
1748373003.365094,0,1,2,3
1748373003.419667,0,1,2,3
1748373003.750404,0,1,2,3
1748373003.773792,0,1,2,3
1748373003.423461,0,1,2,3
1748373003.4271846,0,1,2,3
1748373003.443029,0,1,2,3
1748373003.459779,0,1,2,3
1748373003.424484,0,1,2,3
1748373003.800141,0,1,2,3
1748373003.432867,0,1,2,3
1748373003.4635808,0,1,2,3
1748373003.4673064,0,1,2,3
1748373003.4831471,0,1,2,3
1748373003.429797,0,1,2,3
1748373003.840121,0,1,2,3
1748373003.4998958,0,1,2,3
1748373003.5036972,0,1,2,3
1748373003.5074372,0,1,2,3
1748373003.464982,0,1,2,3
1748373003.5232651,0,1,2,3
1748373003.867229,0,1,2,3
1748373003.5400274,0,1,2,3
1748373003.887592,0,1,2,3
